# Epoch 1, Stage 10x10, TotalSamples=10
# Column mapping: sample_idx=SampleID | sample_type=Pos/Neg | fruit_type=Input | gt_label=Code | pred_prob/pred_label=Model
sample_idx,sample_type,y,x,fruit_type,gt_label,pred_prob,pred_label
6,positive,8,7,2,0,0.000012,0
6,positive,8,8,2,0,0.000051,0
6,positive,8,9,0,0,0.000085,0
6,positive,9,0,2,0,0.000075,0
6,positive,9,1,2,0,0.000020,0
6,positive,9,2,2,0,0.000048,0
6,positive,9,3,0,0,0.000096,0
6,positive,9,4,0,0,0.000336,0
6,positive,9,5,2,0,0.000336,0
6,positive,9,6,0,0,0.000116,0
6,positive,9,7,2,0,0.002319,0
6,positive,9,8,2,0,0.009705,0
6,positive,9,9,2,0,0.002808,0
7,positive,0,0,2,0,0.000103,0
7,positive,0,1,2,0,0.000191,0
7,positive,0,2,2,0,0.000123,0
7,positive,0,3,2,0,0.000912,0
7,positive,0,4,2,0,0.000278,0
7,positive,0,5,2,0,0.000132,0
7,positive,0,6,2,0,0.000553,0
7,positive,0,7,2,0,0.000418,0
7,positive,0,8,2,0,0.000011,0
7,positive,0,9,2,0,0.000261,0
7,positive,1,0,2,0,0.001648,0
7,positive,1,1,2,1,0.002319,0
7,positive,1,2,2,1,0.000854,0
7,positive,1,3,2,1,0.018311,0
7,positive,1,4,2,0,0.000096,0
7,positive,1,5,0,0,0.001984,0
7,positive,1,6,2,1,0.021606,0
7,positive,1,7,2,1,0.019775,0
7,positive,1,8,2,1,0.104980,0
7,positive,1,9,2,1,0.044678,0
7,positive,2,0,2,0,0.003372,0
7,positive,2,1,2,0,0.000140,0
7,positive,2,2,2,0,0.000070,0
7,positive,2,3,2,0,0.018555,0
7,positive,2,4,2,0,0.000103,0
7,positive,2,5,2,0,0.000011,0
7,positive,2,6,2,0,0.000938,0
7,positive,2,7,2,0,0.000075,0
7,positive,2,8,2,0,0.000070,0
7,positive,2,9,2,0,0.000018,0
7,positive,3,0,2,0,0.003082,0
7,positive,3,1,2,0,0.000062,0
7,positive,3,2,2,0,0.000051,0
7,positive,3,3,2,0,0.006683,0
7,positive,3,4,0,0,0.000028,0
7,positive,3,5,2,0,0.000055,0
7,positive,3,6,2,0,0.000191,0
7,positive,3,7,2,0,0.000179,0
7,positive,3,8,2,0,0.002472,0
7,positive,3,9,2,0,0.000203,0
7,positive,4,0,2,0,0.001205,0
7,positive,4,1,2,1,0.000626,0
7,positive,4,2,2,1,0.001167,0
7,positive,4,3,2,1,0.006104,0
7,positive,4,4,2,0,0.000033,0
7,positive,4,5,2,0,0.000006,0
7,positive,4,6,2,0,0.000070,0
7,positive,4,7,2,0,0.000058,0
7,positive,4,8,2,0,0.005920,0
7,positive,4,9,0,0,0.002045,0
7,positive,5,0,2,0,0.001549,0
7,positive,5,1,2,0,0.000043,0
7,positive,5,2,2,0,0.000043,0
7,positive,5,3,2,0,0.000026,0
7,positive,5,4,2,0,0.000026,0
7,positive,5,5,2,0,0.000070,0
7,positive,5,6,2,0,0.002625,0
7,positive,5,7,0,0,0.000231,0
7,positive,5,8,2,0,0.000315,0
7,positive,5,9,2,0,0.000080,0
7,positive,6,0,2,0,0.001099,0
7,positive,6,1,2,0,0.000116,0
7,positive,6,2,0,0,0.000203,0
7,positive,6,3,2,0,0.000203,0
7,positive,6,4,2,0,0.000090,0
7,positive,6,5,2,0,0.000012,0
7,positive,6,6,0,0,0.000828,0
7,positive,6,7,2,0,0.000058,0
7,positive,6,8,2,0,0.000029,0
7,positive,6,9,2,0,0.000051,0
7,positive,7,0,2,0,0.000881,0
7,positive,7,1,0,0,0.000123,0
7,positive,7,2,2,0,0.000066,0
7,positive,7,3,2,0,0.000035,0
7,positive,7,4,0,0,0.000012,0
7,positive,7,5,2,0,0.000010,0
7,positive,7,6,0,0,0.000805,0
7,positive,7,7,2,0,0.000519,0
7,positive,7,8,0,0,0.000051,0
7,positive,7,9,2,0,0.000009,0
7,positive,8,0,2,0,0.000458,0
7,positive,8,1,0,0,0.000096,0
7,positive,8,2,0,0,0.000018,0
7,positive,8,3,2,0,0.000048,0
7,positive,8,4,2,0,0.000012,0
7,positive,8,5,0,0,0.000008,0
7,positive,8,6,2,0,0.000296,0
7,positive,8,7,2,0,0.000938,0
7,positive,8,8,2,0,0.000158,0
7,positive,8,9,2,0,0.000058,0
7,positive,9,0,2,0,0.000473,0
7,positive,9,1,2,0,0.000380,0
7,positive,9,2,2,0,0.000626,0
7,positive,9,3,2,0,0.000345,0
7,positive,9,4,2,0,0.000051,0
7,positive,9,5,0,0,0.000024,0
7,positive,9,6,2,0,0.000231,0
7,positive,9,7,2,0,0.000755,0
7,positive,9,8,2,0,0.000203,0
7,positive,9,9,2,0,0.000011,0
8,positive,0,0,2,0,0.000191,0
8,positive,0,1,2,0,0.054932,0
8,positive,0,2,2,0,0.081543,0
8,positive,0,3,2,0,0.150391,0
8,positive,0,4,2,0,0.003601,0
8,positive,0,5,2,0,0.000246,0
8,positive,0,6,0,0,0.000058,0
8,positive,0,7,2,0,0.000043,0
8,positive,0,8,2,0,0.000296,0
8,positive,0,9,2,0,0.001930,0
8,positive,1,0,2,0,0.000534,0
8,positive,1,1,2,0,0.005371,0
8,positive,1,2,2,0,0.001030,0
8,positive,1,3,2,0,0.000216,0
8,positive,1,4,2,0,0.000045,0
8,positive,1,5,2,0,0.000149,0
8,positive,1,6,2,0,0.000090,0
8,positive,1,7,2,0,0.000016,0
8,positive,1,8,2,0,0.000090,0
8,positive,1,9,2,0,0.001503,0
8,positive,2,0,2,0,0.000444,0
8,positive,2,1,2,0,0.005554,0
8,positive,2,2,2,0,0.000062,0
8,positive,2,3,2,0,0.000023,0
8,positive,2,4,2,0,0.000010,0
8,positive,2,5,2,0,0.000116,0
8,positive,2,6,2,0,0.000357,0
8,positive,2,7,2,0,0.000080,0
8,positive,2,8,0,0,0.000090,0
8,positive,2,9,2,0,0.002319,0
8,positive,3,0,0,0,0.000109,0
8,positive,3,1,2,0,0.143555,0
8,positive,3,2,2,0,0.000006,0
8,positive,3,3,2,0,0.000534,0
8,positive,3,4,2,0,0.000158,0
8,positive,3,5,0,0,0.000058,0
8,positive,3,6,2,0,0.000393,0
8,positive,3,7,0,0,0.000070,0
8,positive,3,8,2,0,0.000132,0
8,positive,3,9,2,0,0.004913,0
8,positive,4,0,2,0,0.000473,0
8,positive,4,1,2,0,0.241211,0
8,positive,4,2,2,0,0.073730,0
8,positive,4,3,2,0,0.153320,0
8,positive,4,4,2,0,0.012817,0
8,positive,4,5,2,0,0.015442,0
8,positive,4,6,2,0,0.000231,0
8,positive,4,7,2,0,0.000070,0
8,positive,4,8,2,0,0.000132,0
8,positive,4,9,2,0,0.000007,0
8,positive,5,0,2,0,0.024414,0
8,positive,5,1,2,0,0.117676,0
8,positive,5,2,0,0,0.001549,0
8,positive,5,3,2,0,0.081543,0
8,positive,5,4,2,0,0.000043,0
8,positive,5,5,0,0,0.047363,0
8,positive,5,6,2,0,0.000216,0
8,positive,5,7,2,0,0.000149,0
8,positive,5,8,2,0,0.000023,0
8,positive,5,9,2,0,0.000009,0
8,positive,6,0,2,0,0.000020,0
8,positive,6,1,2,0,0.164062,0
8,positive,6,2,2,0,0.000938,0
8,positive,6,3,2,1,0.421875,0
8,positive,6,4,2,1,0.781250,1
8,positive,6,5,2,1,0.644531,1
8,positive,6,6,2,1,0.031738,0
8,positive,6,7,2,0,0.000345,0
8,positive,6,8,2,1,0.088867,0
8,positive,6,9,0,0,0.000014,0
8,positive,7,0,2,0,0.000055,0
8,positive,7,1,2,0,0.000278,0
8,positive,7,2,0,0,0.000626,0
8,positive,7,3,2,0,0.010315,0
8,positive,7,4,2,1,0.042725,0
8,positive,7,5,2,1,0.166016,0
8,positive,7,6,2,1,0.018555,0
8,positive,7,7,2,1,0.003479,0
8,positive,7,8,2,1,0.738281,1
8,positive,7,9,2,0,0.001808,0
8,positive,8,0,0,0,0.000015,0
8,positive,8,1,2,0,0.000116,0
8,positive,8,2,2,0,0.000028,0
8,positive,8,3,2,0,0.000075,0
8,positive,8,4,2,1,0.039062,0
8,positive,8,5,0,0,0.000668,0
8,positive,8,6,2,0,0.000090,0
8,positive,8,7,2,0,0.000033,0
8,positive,8,8,2,1,0.902344,1
8,positive,8,9,2,0,0.006897,0
8,positive,9,0,2,0,0.002975,0
8,positive,9,1,2,0,0.002121,0
8,positive,9,2,2,0,0.000216,0
8,positive,9,3,2,0,0.000504,0
8,positive,9,4,2,1,0.082520,0
8,positive,9,5,2,0,0.005066,0
8,positive,9,6,2,1,0.146484,0
8,positive,9,7,2,1,0.519531,1
8,positive,9,8,2,1,0.929688,1
8,positive,9,9,2,0,0.500000,0
9,positive,0,0,2,0,0.000103,0
9,positive,0,1,2,1,0.945312,1
9,positive,0,2,2,0,0.000029,0
9,positive,0,3,2,0,0.008850,0
9,positive,0,4,2,0,0.000431,0
9,positive,0,5,0,0,0.140625,0
9,positive,0,6,2,0,0.001099,0
9,positive,0,7,2,0,0.000687,0
9,positive,0,8,2,0,0.000015,0
9,positive,0,9,2,0,0.000028,0
9,positive,1,0,2,1,0.933594,1
9,positive,1,1,2,1,0.992188,1
9,positive,1,2,2,1,0.980469,1
9,positive,1,3,2,1,0.972656,1
9,positive,1,4,2,0,0.036865,0
9,positive,1,5,0,0,0.004608,0
9,positive,1,6,2,0,0.001503,0
9,positive,1,7,2,0,0.001282,0
9,positive,1,8,2,0,0.002548,0
9,positive,1,9,2,0,0.000048,0
9,positive,2,0,0,0,0.198242,0
9,positive,2,1,2,1,0.972656,1
9,positive,2,2,2,0,0.106934,0
9,positive,2,3,0,0,0.746094,1
9,positive,2,4,2,0,0.000132,0
9,positive,2,5,2,0,0.000261,0
9,positive,2,6,2,0,0.000038,0
9,positive,2,7,2,0,0.000572,0
9,positive,2,8,2,0,0.050293,0
9,positive,2,9,2,0,0.009399,0
9,positive,3,0,2,0,0.000179,0
9,positive,3,1,2,0,0.070801,0
9,positive,3,2,2,0,0.000075,0
9,positive,3,3,0,0,0.490234,0
9,positive,3,4,0,0,0.699219,1
9,positive,3,5,2,0,0.000626,0
9,positive,3,6,0,0,0.000006,0
9,positive,3,7,2,0,0.000040,0
9,positive,3,8,2,0,0.000553,0
9,positive,3,9,2,0,0.000999,0
9,positive,4,0,2,0,0.000881,0
9,positive,4,1,0,1,0.014038,0
9,positive,4,2,0,0,0.000231,0
9,positive,4,3,2,0,0.001244,0
9,positive,4,4,0,0,0.863281,1
9,positive,4,5,2,0,0.017456,0
9,positive,4,6,2,0,0.000444,0
9,positive,4,7,0,0,0.000020,0
9,positive,4,8,2,0,0.001068,0
9,positive,4,9,2,0,0.000710,0
9,positive,5,0,2,1,0.671875,1
9,positive,5,1,0,1,0.636719,1
9,positive,5,2,2,0,0.047363,0
9,positive,5,3,2,0,0.570312,1
9,positive,5,4,2,0,0.839844,1
9,positive,5,5,2,0,0.562500,1
9,positive,5,6,2,0,0.001869,0
9,positive,5,7,2,0,0.000969,0
9,positive,5,8,2,0,0.000444,0
9,positive,5,9,0,0,0.000020,0
9,positive,6,0,2,1,0.648438,1
9,positive,6,1,0,1,0.761719,1
9,positive,6,2,2,0,0.001099,0
9,positive,6,3,2,0,0.000231,0
9,positive,6,4,0,0,0.882812,1
9,positive,6,5,2,0,0.010681,0
9,positive,6,6,0,1,0.241211,0
9,positive,6,7,0,1,0.056641,0
9,positive,6,8,0,1,0.000755,0
9,positive,6,9,2,0,0.000278,0
9,positive,7,0,2,1,0.018799,0
9,positive,7,1,2,0,0.018555,0
9,positive,7,2,2,0,0.000519,0
9,positive,7,3,2,0,0.000019,0
9,positive,7,4,2,0,0.531250,1
9,positive,7,5,2,0,0.000246,0
9,positive,7,6,2,0,0.001282,0
9,positive,7,7,2,0,0.003372,0
9,positive,7,8,2,0,0.000023,0
9,positive,7,9,2,0,0.000002,0
9,positive,8,0,2,0,0.000572,0
9,positive,8,1,2,0,0.003601,0
9,positive,8,2,2,0,0.003174,0
9,positive,8,3,0,0,0.000912,0
9,positive,8,4,0,0,0.027954,0
9,positive,8,5,2,0,0.002258,0
9,positive,8,6,2,0,0.000158,0
9,positive,8,7,2,0,0.000058,0
9,positive,8,8,2,0,0.000066,0
9,positive,8,9,2,0,0.000004,0
9,positive,9,0,2,0,0.000504,0
9,positive,9,1,0,0,0.000357,0
9,positive,9,2,0,0,0.000158,0
9,positive,9,3,2,0,0.000278,0
9,positive,9,4,2,0,0.341797,0
9,positive,9,5,2,0,0.166992,0
9,positive,9,6,2,0,0.000261,0
9,positive,9,7,2,0,0.000048,0
9,positive,9,8,2,0,0.011353,0
9,positive,9,9,2,0,0.001457,0
